loan_amnt,term,int_rate,installment,grade,emp_length,home_ownership,annual_inc,verification_status,purpose,dti,delinq_2yrs,fico_range_low,revol_util,loan_status
5100,36 months,9.92,164.37,B,2 years,RENT,74400,Source Verified,credit_card,5.21,0,692,,Fully Paid
4400,36 months,14.51,151.47,D,6 years,MORTGAGE,36100,Verified,debt_consolidation,36.59,0,692,67.0,Charged Off
9600,36 months,13.14,324.11,C,10+ years,OWN,184800,Verified,major_purchase,16.94,0,715,51.1,Fully Paid
15600,36 months,15.08,541.39,C,< 1 year,MORTGAGE,46900,Not Verified,debt_consolidation,36.71,0,711,54.7,Fully Paid
10400,36 months,10.31,337.09,B,,MORTGAGE,68400,Not Verified,debt_consolidation,22.59,0,719,30.3,Fully Paid
28500,36 months,9.89,918.14,B,4 years,MORTGAGE,42600,Source Verified,credit_card,17.82,0,715,67.1,Charged Off
8100,36 months,10.89,264.76,B,5 years,RENT,57300,Source Verified,home_improvement,13.95,0,709,26.3,Fully Paid
19100,36 months,12.98,643.37,C,5 years,MORTGAGE,61700,Source Verified,debt_consolidation,8.12,0,709,28.0,Fully Paid
13600,36 months,11.19,446.47,B,2 years,MORTGAGE,73900,Verified,debt_consolidation,10.22,0,714,89.1,Fully Paid
8800,36 months,11.32,289.44,B,10+ years,OWN,49900,Verified,debt_consolidation,16.14,1,742,80.5,Fully Paid
11200,36 months,10.79,365.56,B,5 years,MORTGAGE,40100,Source Verified,debt_consolidation,20.47,0,722,89.8,Fully Paid
23300,36 months,8.02,730.35,A,10+ years,RENT,62100,Verified,debt_consolidation,23.96,0,756,66.1,Fully Paid
9300,36 months,10.99,304.43,B,10+ years,RENT,102100,Not Verified,major_purchase,20.43,0,710,35.3,Fully Paid
10000,36 months,16.74,355.23,D,4 years,MORTGAGE,52500,Verified,credit_card,19.71,0,677,86.5,Fully Paid
12600,36 months,11.71,416.76,B,< 1 year,MORTGAGE,15500,Source Verified,debt_consolidation,15.09,0,706,57.9,Fully Paid
9800,36 months,12.35,327.14,B,< 1 year,MORTGAGE,68700,Not Verified,debt_consolidation,11.2,1,715,17.6,Fully Paid
3900,36 months,13.32,132.01,C,8 years,RENT,88400,Source Verified,debt_consolidation,13.18,0,694,42.1,Fully Paid
16900,60 months,17.73,426.67,D,10+ years,RENT,39100,Source Verified,debt_consolidation,10.68,0,681,42.6,Charged Off
6900,36 months,14.39,237.13,C,10+ years,RENT,43600,Not Verified,small_business,24.84,2,692,47.8,Fully Paid
8900,36 months,27.17,364.16,F,10+ years,MORTGAGE,151500,Source Verified,credit_card,13.66,0,641,59.6,Charged Off
11300,36 months,11.22,371.13,B,10+ years,MORTGAGE,97100,Not Verified,debt_consolidation,22.76,0,715,47.4,Charged Off
27000,36 months,12.83,907.53,C,10+ years,RENT,103600,Source Verified,debt_consolidation,40.06,0,693,58.4,Fully Paid
19000,60 months,12.17,424.28,C,10+ years,MORTGAGE,38500,Not Verified,debt_consolidation,29.71,0,703,45.4,Charged Off
11300,36 months,9.98,364.51,B,< 1 year,MORTGAGE,175500,Verified,credit_card,6.02,0,729,84.0,Fully Paid
8700,36 months,12.82,292.38,C,3 years,MORTGAGE,75000,Not Verified,credit_card,19.26,0,691,34.9,Fully Paid
9700,60 months,14.96,230.56,D,10+ years,RENT,84500,Verified,credit_card,10.99,1,694,90.2,Fully Paid
8800,60 months,14.67,207.83,D,3 years,OWN,51000,Verified,debt_consolidation,14.49,0,677,46.8,Charged Off
14400,36 months,16.15,507.33,D,3 years,RENT,84100,Source Verified,debt_consolidation,12.56,1,689,40.5,Fully Paid
7600,60 months,17.47,190.81,D,10+ years,RENT,145900,Source Verified,credit_card,3.5,0,664,50.9,Fully Paid
31200,60 months,14.35,731.64,C,10+ years,MORTGAGE,94200,Source Verified,debt_consolidation,15.63,0,681,62.1,Fully Paid
9900,36 months,6.72,304.42,A,2 years,RENT,42000,Not Verified,debt_consolidation,24.97,1,763,57.7,Fully Paid
17500,36 months,12.68,586.95,C,10+ years,MORTGAGE,174400,Not Verified,home_improvement,17.29,0,714,43.7,Fully Paid
5700,60 months,9.29,119.13,B,10+ years,MORTGAGE,75200,Not Verified,credit_card,20.47,0,749,70.6,Charged Off
10100,36 months,9.69,324.43,B,10+ years,OWN,69400,Verified,car,16.35,0,705,78.9,Fully Paid
9500,36 months,6.75,292.25,A,6 years,MORTGAGE,205200,Not Verified,debt_consolidation,19.92,0,754,93.6,Fully Paid
12000,36 months,11.15,393.72,B,10+ years,OWN,65900,Source Verified,debt_consolidation,9.69,0,718,48.7,Fully Paid
12500,36 months,11.78,413.87,B,10+ years,OWN,21500,Not Verified,home_improvement,14.33,0,733,41.0,Fully Paid
9100,36 months,12.28,303.47,C,4 years,MORTGAGE,83500,Source Verified,debt_consolidation,17.81,0,709,95.3,Fully Paid
9900,36 months,10.74,322.9,B,10+ years,MORTGAGE,76200,Not Verified,debt_consolidation,10.71,0,743,42.8,Fully Paid
13600,36 months,15.35,473.78,E,10+ years,RENT,155500,Not Verified,credit_card,23.01,0,672,59.7,Fully Paid
25300,36 months,14.97,876.66,C,10+ years,OWN,24900,Verified,car,26.84,0,691,40.2,Charged Off
3500,36 months,5.63,105.89,A,2 years,RENT,51100,Verified,debt_consolidation,13.17,1,738,28.9,Fully Paid
31100,60 months,10.16,663.23,B,5 years,MORTGAGE,37200,Not Verified,credit_card,16.12,0,696,41.7,Charged Off
18400,36 months,17.68,662.25,D,< 1 year,RENT,74400,Verified,credit_card,15.94,0,685,77.0,Fully Paid
10600,60 months,16.71,261.79,D,1 year,OWN,89400,Not Verified,debt_consolidation,21.74,1,683,82.2,Fully Paid
10400,36 months,10.54,338.22,B,10+ years,MORTGAGE,65200,Not Verified,home_improvement,26.13,0,730,14.7,Fully Paid
14800,36 months,6.2,451.59,A,10+ years,RENT,31100,Not Verified,debt_consolidation,30.55,0,756,28.2,Fully Paid
18200,36 months,14.11,623.01,C,< 1 year,OTHER,55600,Verified,debt_consolidation,18.24,0,699,33.3,Fully Paid
17000,36 months,6.78,523.2,A,10+ years,RENT,203300,Not Verified,debt_consolidation,7.14,0,743,43.9,Fully Paid
13700,36 months,9.37,438.02,B,10+ years,RENT,59000,Verified,credit_card,8.48,0,699,33.3,Fully Paid
11100,36 months,8.91,352.51,B,10+ years,RENT,59900,Source Verified,debt_consolidation,31.58,1,690,22.0,Fully Paid
34300,60 months,15.8,830.47,D,< 1 year,MORTGAGE,44700,Source Verified,debt_consolidation,14.95,0,687,25.3,Fully Paid
12800,36 months,13.5,434.37,C,9 years,MORTGAGE,58800,Verified,debt_consolidation,36.94,0,708,58.5,Fully Paid
16000,60 months,11.13,348.92,B,10+ years,MORTGAGE,113900,Source Verified,credit_card,15.53,0,710,,Fully Paid
23400,36 months,15.59,817.95,D,10+ years,RENT,26300,Not Verified,debt_consolidation,13.21,0,702,46.7,Charged Off
12800,36 months,16.44,452.8,D,6 years,RENT,53900,Source Verified,credit_card,29.58,0,708,47.4,Fully Paid
6500,36 months,6.62,199.57,A,1 year,MORTGAGE,47200,Verified,debt_consolidation,10.86,0,737,49.7,Fully Paid
8800,36 months,13.66,299.31,C,2 years,OWN,25000,Source Verified,credit_card,7.97,0,721,49.1,Fully Paid
11500,36 months,14.83,397.69,D,2 years,OWN,51500,Source Verified,credit_card,31.68,1,682,50.2,Fully Paid
29700,36 months,15.5,1036.85,D,10+ years,OWN,86000,Not Verified,home_improvement,13.59,0,694,43.1,Fully Paid
8800,36 months,9.59,282.26,B,1 year,RENT,77300,Not Verified,debt_consolidation,28.49,0,710,45.3,Fully Paid
25200,36 months,13.05,849.69,C,5 years,MORTGAGE,59400,Verified,debt_consolidation,12.23,0,692,25.1,Fully Paid
18600,36 months,10.99,608.85,B,10+ years,RENT,60900,Source Verified,debt_consolidation,22.17,1,718,68.8,Charged Off
20000,36 months,13.9,682.58,C,9 years,MORTGAGE,65400,Verified,credit_card,8.45,0,706,32.1,Fully Paid
3200,36 months,17.7,115.21,D,5 years,MORTGAGE,168200,Not Verified,debt_consolidation,14.27,0,680,72.2,Fully Paid
7500,60 months,6.89,148.12,A,5 years,RENT,38400,Source Verified,debt_consolidation,8.06,0,731,67.2,Fully Paid
18500,36 months,11.82,612.88,B,5 years,RENT,41100,Source Verified,debt_consolidation,5.64,0,704,54.0,Fully Paid
13500,36 months,6.33,412.72,A,9 years,OWN,111100,Not Verified,home_improvement,20.41,0,727,42.0,Fully Paid
7200,36 months,12.27,240.07,C,10+ years,RENT,211800,Source Verified,small_business,12.5,0,688,56.2,Fully Paid
32200,36 months,9.86,1036.89,B,1 year,RENT,104300,Source Verified,home_improvement,13.72,0,732,47.9,Fully Paid
9800,36 months,16.69,347.89,D,10+ years,MORTGAGE,123900,Source Verified,debt_consolidation,35.06,0,680,30.7,Fully Paid
13000,36 months,5.27,391.2,A,10+ years,MORTGAGE,76000,Source Verified,debt_consolidation,12.61,0,739,53.5,Fully Paid
5300,36 months,5.99,161.21,A,7 years,RENT,49700,Not Verified,debt_consolidation,20.79,0,768,77.0,Fully Paid
20100,36 months,10.91,657.19,B,,RENT,33700,Not Verified,debt_consolidation,6.06,1,708,93.3,Charged Off
20000,36 months,19.55,738.69,E,1 year,MORTGAGE,42600,Not Verified,debt_consolidation,8.73,0,659,64.1,Fully Paid
16400,60 months,7.63,329.64,A,8 years,MORTGAGE,35500,Verified,debt_consolidation,11.95,2,722,42.1,Fully Paid
12600,36 months,7.98,394.72,B,3 years,RENT,45400,Verified,debt_consolidation,5.73,0,722,75.4,Fully Paid
14200,36 months,10.39,460.8,B,3 years,RENT,64400,Not Verified,debt_consolidation,21.01,0,694,16.9,Fully Paid
19300,36 months,9.75,620.49,B,10+ years,MORTGAGE,35600,Not Verified,debt_consolidation,18.68,1,722,65.8,Charged Off
6600,36 months,9.64,211.85,B,5 years,MORTGAGE,18900,Not Verified,debt_consolidation,16.72,0,720,73.7,Fully Paid
12900,36 months,21.92,492.12,E,1 year,MORTGAGE,33000,Verified,other,26.52,0,671,50.5,Fully Paid
16800,36 months,6.31,513.45,A,2 years,MORTGAGE,170600,Source Verified,debt_consolidation,20.8,1,743,58.2,Fully Paid
8600,60 months,13.98,200.02,C,< 1 year,RENT,55900,Not Verified,credit_card,8.56,0,704,62.5,Fully Paid
14200,36 months,25.69,569.78,F,10+ years,RENT,56900,Source Verified,credit_card,48.09,0,665,41.7,Fully Paid
8800,36 months,11.85,291.66,B,2 years,RENT,144000,Not Verified,debt_consolidation,29.85,0,699,62.7,Fully Paid
20000,36 months,6.46,612.62,A,9 years,MORTGAGE,23400,Not Verified,other,6.11,0,730,53.3,Fully Paid
10900,36 months,12.84,366.42,C,3 years,RENT,73200,Verified,debt_consolidation,17.01,0,721,26.0,Fully Paid
6100,60 months,6.6,119.64,A,10+ years,RENT,43600,Verified,car,20.51,1,747,49.2,Fully Paid
4500,60 months,10.57,96.88,B,10+ years,RENT,45100,Not Verified,debt_consolidation,8.02,0,709,50.9,Fully Paid
10000,36 months,7.12,309.32,A,2 years,RENT,17900,Not Verified,debt_consolidation,13.9,0,753,42.4,Fully Paid
8600,36 months,10.34,278.87,B,1 year,RENT,78800,Not Verified,debt_consolidation,10.58,0,715,45.8,Fully Paid
9900,36 months,12.74,332.33,C,3 years,MORTGAGE,64900,Verified,debt_consolidation,8.38,0,694,52.4,Fully Paid
4600,36 months,12.27,153.38,C,1 year,MORTGAGE,31300,Source Verified,credit_card,9.6,1,690,55.9,Charged Off
15000,36 months,8.86,476.02,B,10+ years,RENT,120100,Not Verified,debt_consolidation,7.3,0,698,59.3,Fully Paid
18200,60 months,6.79,358.58,A,2 years,RENT,109600,Not Verified,debt_consolidation,15.13,0,775,34.2,Fully Paid
18700,36 months,10.97,611.95,B,2 years,MORTGAGE,51800,Verified,debt_consolidation,16.13,0,722,47.1,Fully Paid
8800,36 months,10.73,286.98,B,10+ years,RENT,27500,Verified,debt_consolidation,26.57,0,725,34.5,Fully Paid
17300,36 months,9.18,551.59,C,2 years,MORTGAGE,36400,Verified,debt_consolidation,16.44,1,704,30.0,Fully Paid
8400,60 months,19.72,221.24,E,7 years,MORTGAGE,154600,Not Verified,credit_card,11.57,0,653,73.7,Charged Off
4800,36 months,10.73,156.53,B,10+ years,RENT,43700,Source Verified,debt_consolidation,10.51,0,714,56.9,Fully Paid
8000,36 months,7.12,247.46,A,< 1 year,RENT,49600,Not Verified,home_improvement,14.68,0,751,47.4,Fully Paid
11800,36 months,6.48,361.55,A,4 years,MORTGAGE,134200,Not Verified,debt_consolidation,17.86,0,734,43.4,Fully Paid
8300,36 months,13.97,283.55,C,1 year,RENT,121900,Not Verified,debt_consolidation,20.74,0,708,24.7,Fully Paid
18900,36 months,10.86,617.51,B,,OTHER,59000,Source Verified,debt_consolidation,28.96,0,711,52.7,Fully Paid
34100,36 months,6.87,1050.88,A,< 1 year,MORTGAGE,86900,Not Verified,debt_consolidation,19.68,0,746,43.8,Fully Paid
8000,60 months,11.04,174.1,B,4 years,MORTGAGE,110300,Not Verified,credit_card,24.96,1,717,35.4,Charged Off
10000,36 months,9.59,320.75,B,7 years,RENT,82500,Source Verified,debt_consolidation,20.15,0,714,15.0,Fully Paid
7000,36 months,12.67,234.75,C,10+ years,RENT,46000,Source Verified,debt_consolidation,24.43,0,696,36.1,Charged Off
19900,36 months,13.38,674.16,C,10+ years,RENT,57000,Not Verified,credit_card,8.96,2,693,33.2,Fully Paid
6200,60 months,11.82,137.35,C,3 years,OWN,93900,Not Verified,debt_consolidation,30.9,0,702,76.5,Fully Paid
5900,36 months,14.74,203.78,D,1 year,RENT,45900,Not Verified,debt_consolidation,14.0,0,689,49.5,Fully Paid
10100,60 months,6.57,197.95,A,6 years,MORTGAGE,116900,Source Verified,major_purchase,7.22,0,748,30.7,Fully Paid
10400,36 months,13.42,352.52,C,< 1 year,MORTGAGE,44600,Not Verified,major_purchase,16.85,0,727,90.1,Fully Paid
7000,36 months,16.18,246.72,C,,MORTGAGE,92800,Verified,home_improvement,9.69,1,717,21.7,Fully Paid
20400,60 months,11.18,445.38,B,5 years,MORTGAGE,23900,Verified,debt_consolidation,27.3,0,696,49.1,Fully Paid
31500,60 months,7.56,632.09,A,5 years,RENT,52800,Source Verified,home_improvement,15.26,0,761,49.8,Fully Paid
19700,36 months,18.21,714.28,D,,RENT,223400,Verified,debt_consolidation,12.42,0,659,51.8,Fully Paid
11100,36 months,21.62,421.74,E,2 years,MORTGAGE,62900,Source Verified,debt_consolidation,14.7,0,665,69.3,Charged Off
19400,36 months,10.63,631.74,B,< 1 year,MORTGAGE,40900,Not Verified,credit_card,30.49,0,730,67.3,Fully Paid
12100,36 months,20.18,450.79,E,2 years,MORTGAGE,95300,Not Verified,credit_card,28.01,1,673,51.9,Charged Off
8500,60 months,16.93,210.93,D,2 years,MORTGAGE,45600,Verified,credit_card,13.1,0,701,34.0,Fully Paid
4000,36 months,6.13,121.92,A,5 years,RENT,66300,Not Verified,debt_consolidation,6.67,0,727,30.5,Fully Paid
7500,60 months,14.38,175.99,C,5 years,MORTGAGE,74600,Source Verified,debt_consolidation,11.37,0,727,81.5,Fully Paid
7900,36 months,9.21,251.99,B,6 years,MORTGAGE,64100,Not Verified,home_improvement,24.66,1,704,63.4,Fully Paid
7500,36 months,16.94,267.17,D,8 years,RENT,29800,Source Verified,debt_consolidation,20.48,1,678,49.2,Fully Paid
35400,60 months,10.64,763.34,B,< 1 year,RENT,38400,Verified,debt_consolidation,26.22,0,705,54.2,Charged Off
27200,36 months,14.64,938.11,C,10+ years,MORTGAGE,64500,Not Verified,home_improvement,10.44,0,711,24.7,Fully Paid
8500,36 months,16.55,301.15,D,1 year,RENT,87500,Not Verified,major_purchase,21.34,0,686,63.4,Fully Paid
40000,36 months,7.24,1239.48,A,10+ years,RENT,113900,Not Verified,credit_card,21.39,0,744,78.0,Fully Paid
9200,36 months,10.25,297.94,B,10+ years,OWN,56700,Verified,debt_consolidation,17.05,0,700,65.9,Fully Paid
9100,36 months,6.82,280.23,A,3 years,MORTGAGE,101300,Not Verified,debt_consolidation,11.86,0,739,72.4,Fully Paid
10600,36 months,28.66,442.24,F,2 years,RENT,34500,Verified,debt_consolidation,13.1,0,675,50.1,Fully Paid
18700,36 months,7.73,583.66,A,2 years,RENT,58400,Not Verified,debt_consolidation,19.44,0,724,78.8,Charged Off
10500,60 months,8.94,217.66,B,,RENT,44500,Source Verified,debt_consolidation,18.22,1,712,47.6,Fully Paid
18600,60 months,10.02,395.38,C,5 years,MORTGAGE,62500,Verified,major_purchase,21.8,0,704,20.1,Fully Paid
5700,36 months,10.88,186.29,C,4 years,MORTGAGE,88700,Source Verified,debt_consolidation,22.17,2,701,38.4,Fully Paid
18300,60 months,6.96,362.02,A,< 1 year,MORTGAGE,81300,Verified,debt_consolidation,27.84,1,727,43.2,Charged Off
23900,36 months,6.73,735.02,A,5 years,OWN,71000,Not Verified,credit_card,20.19,0,777,24.9,Fully Paid
13200,36 months,9.89,425.25,B,1 year,MORTGAGE,74000,Verified,debt_consolidation,23.95,0,700,54.3,Fully Paid
12900,36 months,11.76,426.99,C,2 years,OWN,184800,Source Verified,debt_consolidation,10.66,0,680,62.5,Fully Paid
17700,36 months,8.26,556.78,A,2 years,MORTGAGE,125700,Verified,credit_card,11.83,0,736,52.9,Fully Paid
14600,60 months,12.87,331.22,C,8 years,RENT,31600,Verified,home_improvement,35.11,0,699,70.4,Charged Off
5500,36 months,15.61,192.31,D,10+ years,RENT,12100,Verified,debt_consolidation,13.74,0,673,87.2,Fully Paid
28000,36 months,8.08,878.45,B,,RENT,52200,Verified,other,18.62,1,716,38.2,Fully Paid
10500,36 months,16.41,371.28,D,,MORTGAGE,183500,Not Verified,medical,5.82,1,680,64.8,Charged Off
4700,36 months,6.92,144.95,A,3 years,MORTGAGE,79600,Not Verified,other,22.99,0,751,36.6,Fully Paid
14600,36 months,10.24,472.75,B,1 year,RENT,111300,Not Verified,debt_consolidation,15.19,0,718,54.2,Fully Paid
12900,36 months,7.77,402.87,A,3 years,RENT,70100,Source Verified,medical,9.63,0,736,66.8,Fully Paid
12200,36 months,5.31,367.35,A,6 years,MORTGAGE,71100,Source Verified,debt_consolidation,21.98,0,722,14.2,Fully Paid
14100,36 months,13.57,478.97,C,2 years,RENT,30300,Not Verified,debt_consolidation,6.83,0,718,38.2,Fully Paid
15900,60 months,9.89,336.97,B,2 years,MORTGAGE,52700,Verified,debt_consolidation,29.68,3,722,32.3,Charged Off
14500,36 months,17.22,518.55,D,3 years,RENT,154700,Source Verified,credit_card,14.14,0,681,17.8,Fully Paid
5100,60 months,9.18,106.31,B,10+ years,MORTGAGE,101200,Not Verified,debt_consolidation,10.08,0,720,19.5,Fully Paid
14600,36 months,19.66,540.06,E,7 years,RENT,86200,Not Verified,debt_consolidation,18.49,0,666,51.4,Charged Off
11700,36 months,7.78,365.45,A,9 years,RENT,57800,Source Verified,debt_consolidation,8.78,0,747,12.6,Fully Paid
32300,60 months,20.43,863.5,E,10+ years,MORTGAGE,62400,Verified,debt_consolidation,27.09,1,675,29.2,Charged Off
26500,36 months,17.43,950.48,D,1 year,OWN,17800,Verified,debt_consolidation,25.43,2,683,75.8,Fully Paid
13200,36 months,12.19,439.63,B,10+ years,RENT,189200,Not Verified,debt_consolidation,7.83,0,723,36.9,Fully Paid
31900,36 months,6.27,974.37,A,10+ years,RENT,29700,Not Verified,major_purchase,10.55,0,768,62.6,Fully Paid
5100,36 months,24.14,200.46,F,2 years,RENT,36700,Not Verified,debt_consolidation,22.94,1,672,41.2,Fully Paid
9000,36 months,8.92,285.86,B,10+ years,MORTGAGE,52900,Verified,other,32.91,2,719,85.5,Fully Paid
12800,36 months,9.07,407.45,B,< 1 year,MORTGAGE,67400,Source Verified,medical,15.81,0,688,51.0,Fully Paid
8600,36 months,11.07,281.84,C,10+ years,RENT,65300,Verified,credit_card,15.05,0,698,33.4,Fully Paid
10200,36 months,9.18,325.21,B,10+ years,MORTGAGE,60500,Verified,small_business,9.72,0,707,49.5,Fully Paid
7000,60 months,7.92,141.67,B,8 years,MORTGAGE,54100,Verified,car,17.64,1,735,20.6,Fully Paid
6800,36 months,17.15,242.95,D,8 years,MORTGAGE,46100,Not Verified,medical,18.8,0,687,48.9,Fully Paid
19300,60 months,8.63,397.18,B,10+ years,RENT,79200,Not Verified,debt_consolidation,17.53,1,716,70.2,Fully Paid
12200,36 months,13.25,412.54,D,3 years,OWN,158700,Source Verified,major_purchase,23.74,0,672,25.8,Charged Off
22300,36 months,9.9,718.51,B,10+ years,MORTGAGE,123500,Verified,small_business,17.5,1,699,70.3,Fully Paid
16600,36 months,9.67,533.07,B,8 years,RENT,73500,Source Verified,credit_card,23.5,0,728,46.5,Charged Off
6600,36 months,9.91,212.68,B,6 years,OWN,71100,Not Verified,car,17.33,0,702,38.7,Fully Paid
22000,36 months,13.6,747.64,C,8 years,MORTGAGE,109500,Verified,credit_card,19.88,0,688,39.1,Fully Paid
18400,36 months,7.64,573.54,A,8 years,MORTGAGE,82500,Verified,debt_consolidation,32.73,0,761,65.5,Fully Paid
6300,60 months,11.48,138.49,B,2 years,RENT,67100,Not Verified,debt_consolidation,11.13,0,702,34.2,Fully Paid
23700,36 months,8.3,745.96,B,6 years,RENT,47500,Not Verified,debt_consolidation,21.5,0,695,59.2,Fully Paid
6000,36 months,11.09,196.69,B,7 years,MORTGAGE,174700,Verified,credit_card,14.06,1,713,26.4,Fully Paid
6000,36 months,13.23,202.83,C,10+ years,OWN,71400,Not Verified,small_business,21.08,0,687,66.9,Charged Off
5900,60 months,9.04,122.59,B,6 years,RENT,46800,Verified,home_improvement,10.39,0,739,52.0,Fully Paid
32600,36 months,12.12,1084.66,B,3 years,MORTGAGE,139000,Verified,debt_consolidation,33.09,0,715,20.6,Fully Paid
16500,60 months,17.21,411.93,D,< 1 year,MORTGAGE,94900,Not Verified,home_improvement,16.65,0,696,59.1,Fully Paid
5300,60 months,13.94,123.16,C,3 years,MORTGAGE,35500,Verified,debt_consolidation,28.11,0,697,41.4,Charged Off
19200,36 months,9.4,614.14,B,7 years,MORTGAGE,161600,Source Verified,car,20.76,0,689,27.0,Fully Paid
10100,36 months,10.43,327.94,B,6 years,RENT,49900,Source Verified,other,13.31,2,724,64.5,Fully Paid
8600,36 months,10.7,280.33,B,6 years,RENT,75400,Source Verified,credit_card,30.72,2,710,56.5,Charged Off
13800,36 months,11.06,452.19,B,2 years,MORTGAGE,90400,Verified,credit_card,5.02,1,711,50.3,Fully Paid
25500,36 months,10.53,829.17,B,3 years,MORTGAGE,88200,Verified,debt_consolidation,4.31,0,679,22.7,Fully Paid
10500,36 months,13.93,358.51,C,7 years,MORTGAGE,122800,Not Verified,small_business,23.8,0,723,52.2,Fully Paid
5200,36 months,6.43,159.21,A,< 1 year,MORTGAGE,26100,Verified,debt_consolidation,17.35,0,754,76.4,Fully Paid
26600,36 months,8.6,840.93,A,10+ years,MORTGAGE,26500,Source Verified,debt_consolidation,13.61,1,748,36.8,Fully Paid
